NB551658:237:HCW3VBGXN:4:22509:26644:14638	NC_000005.10	92.308	26	1	1	16	41	139941942	139941966	2.9	35.6
NB551658:237:HCW3VBGXN:4:22509:26644:14638	NC_000001.11	83.333	36	5	1	6	40	189747091	189747056	2.9	35.6
NB551658:237:HCW3VBGXN:4:22509:26644:14638	NC_000001.11	91.667	24	2	0	17	40	247622094	247622117	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000007.14	93.333	30	0	2	21	49	141533927	141533899	0.24	39.2
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000007.14	84.375	32	5	0	21	52	50815941	50815972	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000007.14	95.455	22	1	0	31	52	88900371	88900392	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000007.14	86.207	29	4	0	43	71	145686288	145686260	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000022.11	89.286	28	3	0	25	52	47641145	47641118	0.83	38.3
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000005.10	83.333	42	5	2	35	76	92789734	92789695	0.83	38.3
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000005.10	92.000	25	2	0	10	34	156093250	156093274	0.83	37.4
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000005.10	88.889	27	3	0	35	61	58366869	58366843	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000005.10	88.889	27	3	0	28	54	118857288	118857262	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000003.12	89.286	28	3	0	23	50	67325005	67324978	0.83	38.3
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000003.12	88.889	27	3	0	41	67	31110040	31110014	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000003.12	95.455	22	1	0	34	55	140973664	140973685	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000003.12	92.308	26	1	1	26	51	108227924	108227948	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000010.11	100.000	20	0	0	48	67	75487559	75487540	0.83	37.4
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000021.9	84.848	33	2	1	23	52	19122730	19122762	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000011.10	95.455	22	1	0	23	44	22903494	22903515	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000001.11	95.455	22	1	0	52	73	173735750	173735771	2.9	36.5
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000023.11	91.667	24	2	0	25	48	149432155	149432178	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000018.10	92.308	26	1	1	28	53	71817486	71817462	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000012.12	100.000	19	0	0	23	41	18889961	18889943	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000008.11	87.097	31	3	1	46	76	14060899	14060870	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000008.11	87.879	33	2	2	38	68	50355100	50355068	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000004.12	100.000	19	0	0	50	68	15643162	15643180	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000004.12	100.000	19	0	0	34	52	99419238	99419256	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000002.12	86.207	29	4	0	47	75	39354685	39354713	2.9	35.6
NB551658:237:HCW3VBGXN:3:11407:17601:18004	NC_000002.12	86.207	29	4	0	24	52	63425713	63425685	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000010.11	92.308	26	2	0	3	28	85241253	85241228	0.24	39.2
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000010.11	88.889	27	3	0	13	39	106444234	106444260	2.9	36.5
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000010.11	86.207	29	4	0	4	32	115428171	115428143	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000008.11	100.000	21	0	0	23	43	72508021	72508041	0.24	39.2
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000008.11	100.000	20	0	0	15	34	47929100	47929119	0.83	37.4
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000008.11	95.455	22	1	0	14	35	123494791	123494770	2.9	36.5
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000021.9	79.545	44	6	1	12	52	17915731	17915688	0.83	38.3
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000003.12	89.286	28	3	0	19	46	190969287	190969260	0.83	38.3
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000003.12	100.000	19	0	0	24	42	184226331	184226313	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000012.12	87.500	32	3	1	6	36	110055077	110055046	0.83	37.4
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000009.12	95.455	22	1	0	22	43	84174960	84174981	2.9	36.5
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000004.12	80.000	45	5	2	1	43	64370452	64370494	2.9	36.5
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000002.12	88.889	27	3	0	22	48	156277065	156277091	2.9	36.5
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000016.10	91.667	24	2	0	18	41	73339776	73339799	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000014.9	91.667	24	2	0	19	42	21481728	21481705	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000013.11	86.207	29	4	0	15	43	50996484	50996456	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000007.14	91.667	24	2	0	18	41	89766797	89766820	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000005.10	92.308	26	1	1	16	41	139941942	139941966	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000001.11	83.333	36	5	1	6	40	189747091	189747056	2.9	35.6
NB551658:237:HCW3VBGXN:4:22510:1110:14626	NC_000001.11	91.667	24	2	0	17	40	247622094	247622117	2.9	35.6
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000023.11	95.652	23	1	0	53	75	133209213	133209191	0.83	38.3
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000023.11	88.889	27	3	0	38	64	44746379	44746405	2.9	36.5
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000018.10	86.667	30	4	0	39	68	67157924	67157895	0.83	37.4
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000012.12	92.000	25	2	0	51	75	129117578	129117554	0.83	37.4
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000006.12	85.294	34	3	1	42	75	12948298	12948267	0.83	37.4
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000003.12	82.857	35	6	0	38	72	2316125	2316159	0.83	37.4
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000008.11	95.455	22	1	0	45	66	35698836	35698815	2.9	36.5
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000014.9	91.667	24	2	0	53	76	27050151	27050128	2.9	35.6
NB551658:237:HCW3VBGXN:2:12307:5140:2243	NC_000002.12	100.000	19	0	0	41	59	222101869	222101851	2.9	35.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000007.14	93.333	30	0	2	36	64	141533927	141533899	0.23	39.2
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000007.14	84.375	32	5	0	36	67	50815941	50815972	2.8	36.5
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000007.14	95.455	22	1	0	46	67	88900371	88900392	2.8	36.5
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000007.14	83.871	31	5	0	39	69	8684631	8684661	9.9	34.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000007.14	100.000	18	0	0	50	67	111494981	111494964	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000022.11	89.286	28	3	0	40	67	47641145	47641118	0.81	38.3
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000022.11	80.000	40	7	1	35	74	26507074	26507036	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000003.12	89.286	28	3	0	38	65	67325005	67324978	0.81	38.3
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000003.12	95.455	22	1	0	49	70	140973664	140973685	2.8	36.5
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000003.12	92.308	26	1	1	41	66	108227924	108227948	2.8	35.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000003.12	100.000	18	0	0	50	67	100415909	100415926	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000003.12	100.000	18	0	0	57	74	183085314	183085331	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000008.11	84.615	39	4	2	13	50	100975405	100975368	0.81	37.4
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000008.11	91.304	23	2	0	49	71	73505256	73505234	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000008.11	91.304	23	2	0	8	30	106631727	106631749	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000021.9	84.848	33	2	1	38	67	19122730	19122762	2.8	36.5
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000021.9	100.000	18	0	0	50	67	18986110	18986127	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000011.10	95.455	22	1	0	38	59	22903494	22903515	2.8	36.5
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000011.10	85.714	28	4	0	38	65	30343917	30343944	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000011.10	91.304	23	2	0	39	61	38411030	38411052	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000011.10	86.207	29	1	1	25	53	131816686	131816711	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000005.10	88.889	27	3	0	43	69	118857288	118857262	2.8	36.5
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000005.10	83.871	31	5	0	35	65	23472065	23472095	9.9	34.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000005.10	88.462	26	3	0	50	75	58366869	58366844	9.9	34.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000005.10	85.714	28	4	0	43	70	15654626	15654599	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000005.10	100.000	18	0	0	31	48	76306966	76306983	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000023.11	91.667	24	2	0	40	63	149432155	149432178	2.8	35.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000018.10	92.308	26	1	1	43	68	71817486	71817462	2.8	35.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000018.10	100.000	18	0	0	49	66	6668719	6668736	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000012.12	100.000	19	0	0	38	56	18889961	18889943	2.8	35.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000012.12	95.238	21	1	0	48	68	86661518	86661498	9.9	34.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000012.12	100.000	18	0	0	39	56	64744537	64744520	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000012.12	85.714	28	4	0	7	34	68650625	68650652	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000004.12	100.000	19	0	0	49	67	99419238	99419256	2.8	35.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000004.12	91.304	23	2	0	46	68	48366843	48366821	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000002.12	86.207	29	4	0	39	67	63425713	63425685	2.8	35.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000002.12	83.871	31	5	0	37	67	28213922	28213952	9.9	34.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000002.12	91.304	23	2	0	42	64	4629293	4629271	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000002.12	100.000	18	0	0	55	72	239994743	239994726	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000019.10	95.238	21	1	0	20	40	1526411	1526431	9.9	34.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000001.11	83.871	31	5	0	37	67	245216177	245216207	9.9	34.6
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000001.11	86.667	30	3	1	26	54	115003616	115003587	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000001.11	85.714	28	4	0	38	65	158246566	158246593	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000020.11	91.304	23	2	0	11	33	39359239	39359261	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000020.11	85.714	28	4	0	30	57	44382765	44382738	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000014.9	85.714	28	4	0	39	66	38844578	38844605	9.9	33.7
NB551658:237:HCW3VBGXN:2:23306:17029:11029	NC_000013.11	91.304	23	2	0	38	60	107274849	107274871	9.9	33.7
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000005.10	100.000	23	0	0	16	38	148494362	148494340	0.019	42.8
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000005.10	85.294	34	4	1	5	38	107537176	107537144	2.9	36.5
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000023.11	86.111	36	4	1	30	65	144531523	144531489	0.24	40.1
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000023.11	100.000	20	0	0	19	38	88154186	88154205	0.83	37.4
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000023.11	91.667	24	2	0	44	67	90613724	90613747	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000023.11	86.207	29	4	0	16	44	102058344	102058372	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000019.10	95.833	24	1	0	16	39	31153625	31153648	0.24	40.1
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000006.12	81.633	49	5	3	22	70	54221686	54221730	0.24	39.2
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000006.12	95.652	23	1	0	40	62	134981653	134981675	0.83	38.3
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000006.12	95.652	23	1	0	16	38	143490138	143490160	0.83	38.3
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000006.12	100.000	20	0	0	19	38	54481702	54481721	0.83	37.4
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000020.11	95.652	23	1	0	1	23	19656893	19656915	0.83	38.3
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000020.11	86.667	30	4	0	19	48	55112972	55112943	0.83	37.4
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000020.11	95.833	24	0	1	15	38	50480798	50480776	2.9	36.5
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000020.11	89.286	28	1	1	1	28	6983322	6983347	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000004.12	95.652	23	1	0	15	37	90253628	90253650	0.83	38.3
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000022.11	92.000	25	2	0	45	69	22050347	22050371	0.83	37.4
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000017.11	100.000	20	0	0	16	35	68808568	68808587	0.83	37.4
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000017.11	91.667	24	2	0	15	38	47967420	47967397	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000012.12	83.784	37	5	1	3	38	32340624	32340588	0.83	37.4
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000012.12	80.488	41	7	1	17	56	20162596	20162636	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000012.12	91.667	24	2	0	2	25	22477040	22477017	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000016.10	88.889	27	3	0	2	28	52233789	52233763	2.9	36.5
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000015.10	95.455	22	1	0	6	27	54961741	54961762	2.9	36.5
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000010.11	84.211	38	3	2	16	50	23488420	23488383	2.9	36.5
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000010.11	100.000	19	0	0	22	40	83662251	83662269	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000001.11	95.455	22	1	0	30	51	214888647	214888626	2.9	36.5
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000001.11	91.667	24	2	0	16	39	77062251	77062228	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000024.10	91.667	24	2	0	44	67	4191440	4191463	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000014.9	86.207	29	4	0	45	73	64026495	64026523	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000014.9	91.667	24	2	0	16	39	71554589	71554612	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000013.11	73.770	61	10	2	1	61	64044288	64044342	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000013.11	82.353	34	6	0	2	35	67549356	67549323	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000008.11	92.857	28	0	2	15	41	36666071	36666097	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000003.12	91.667	24	2	0	15	38	114029304	114029281	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000003.12	91.667	24	2	0	16	39	154700210	154700187	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000002.12	86.207	29	4	0	31	59	31845752	31845724	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000002.12	100.000	19	0	0	23	41	41924857	41924875	2.9	35.6
NB551658:237:HCW3VBGXN:2:23305:18320:18592	NC_000002.12	87.097	31	3	1	9	39	106985935	106985964	2.9	35.6
NB551658:237:HCW3VBGXN:4:13604:10810:11145	NC_000021.9	95.455	22	1	0	52	73	33569558	33569537	2.9	36.5
NB551658:237:HCW3VBGXN:4:13604:10810:11145	NC_000020.11	85.294	34	4	1	44	76	7460315	7460348	2.9	36.5
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000005.10	100.000	23	0	0	13	35	148494362	148494340	0.019	42.8
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000005.10	85.294	34	4	1	2	35	107537176	107537144	2.9	36.5
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000023.11	86.111	36	4	1	27	62	144531523	144531489	0.24	40.1
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000023.11	100.000	20	0	0	16	35	88154186	88154205	0.83	37.4
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000023.11	91.667	24	2	0	41	64	90613724	90613747	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000023.11	86.207	29	4	0	13	41	102058344	102058372	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000019.10	95.833	24	1	0	13	36	31153625	31153648	0.24	40.1
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000006.12	81.633	49	5	3	19	67	54221686	54221730	0.24	39.2
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000006.12	95.652	23	1	0	37	59	134981653	134981675	0.83	38.3
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000006.12	95.652	23	1	0	13	35	143490138	143490160	0.83	38.3
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000006.12	100.000	20	0	0	16	35	54481702	54481721	0.83	37.4
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000004.12	95.652	23	1	0	12	34	90253628	90253650	0.83	38.3
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000022.11	92.000	25	2	0	42	66	22050347	22050371	0.83	37.4
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000020.11	86.667	30	4	0	16	45	55112972	55112943	0.83	37.4
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000020.11	95.833	24	0	1	12	35	50480798	50480776	2.9	36.5
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000017.11	100.000	20	0	0	13	32	68808568	68808587	0.83	37.4
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000017.11	91.667	24	2	0	12	35	47967420	47967397	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000015.10	95.455	22	1	0	3	24	54961741	54961762	2.9	36.5
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000010.11	84.211	38	3	2	13	47	23488420	23488383	2.9	36.5
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000010.11	100.000	19	0	0	19	37	83662251	83662269	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000002.12	95.833	24	0	1	54	76	197146139	197146162	2.9	36.5
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000002.12	86.207	29	4	0	28	56	31845752	31845724	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000002.12	100.000	19	0	0	20	38	41924857	41924875	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000002.12	87.097	31	3	1	6	36	106985935	106985964	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000002.12	92.308	26	1	1	52	76	230858521	230858546	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000001.11	95.455	22	1	0	27	48	214888647	214888626	2.9	36.5
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000001.11	91.667	24	2	0	13	36	77062251	77062228	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000024.10	91.667	24	2	0	41	64	4191440	4191463	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000014.9	86.207	29	4	0	42	70	64026495	64026523	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000014.9	91.667	24	2	0	13	36	71554589	71554612	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000012.12	80.488	41	7	1	14	53	20162596	20162636	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000012.12	83.333	36	5	1	1	35	32340623	32340588	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000008.11	92.857	28	0	2	12	38	36666071	36666097	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000003.12	91.667	24	2	0	12	35	114029304	114029281	2.9	35.6
NB551658:237:HCW3VBGXN:1:13101:2921:17050	NC_000003.12	91.667	24	2	0	13	36	154700210	154700187	2.9	35.6
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000005.10	100.000	23	0	0	32	54	148494362	148494340	0.019	42.8
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000005.10	86.111	36	4	1	10	44	146684986	146684951	0.24	40.1
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000005.10	82.051	39	6	1	13	50	87789458	87789496	2.9	36.5
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000005.10	85.294	34	4	1	21	54	107537176	107537144	2.9	36.5
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000005.10	100.000	19	0	0	5	23	104494453	104494471	2.9	35.6
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000010.11	90.000	30	3	0	5	34	4399111	4399140	0.068	41.9
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000010.11	84.211	38	3	2	32	66	23488420	23488383	2.9	36.5
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000010.11	100.000	19	0	0	38	56	83662251	83662269	2.9	35.6
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000020.11	92.593	27	2	0	13	39	19656889	19656915	0.068	41.0
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000020.11	86.667	30	4	0	35	64	55112972	55112943	0.83	37.4
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000020.11	95.833	24	0	1	31	54	50480798	50480776	2.9	36.5
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000020.11	89.286	28	1	1	17	44	6983322	6983347	2.9	35.6
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000019.10	95.833	24	1	0	32	55	31153625	31153648	0.24	40.1
NB551658:237:HCW3VBGXN:1:12101:9473:20378	NC_000006.12	95.652	23	1	0	32	54	143490138	143490160	0.83	38.3
